QueryID Q0 DocumentID LuceneScore SystemName
---------------------------------------------------
8 Q0 Solar_eclipse_of_July_10,_1972.txt 0.3648916 ApacheLucene
8 Q0 R%C3%A2mnicu_V%C3%A2lcea.txt 0.1922989 ApacheLucene
8 Q0 Blue_moon.txt 0.123569876 ApacheLucene
8 Q0 Solar_Saros_136.txt 0.112526886 ApacheLucene
8 Q0 Solar_Saros_126.txt 0.11195974 ApacheLucene
8 Q0 Solar_Saros_145.txt 0.107003465 ApacheLucene
8 Q0 Solar_Saros_146.txt 0.107003465 ApacheLucene
8 Q0 Solar_eclipse_of_June_24,_1778.txt 0.105046414 ApacheLucene
8 Q0 Solar_eclipse_of_June_25,_2150.txt 0.105046414 ApacheLucene
8 Q0 Solar_eclipse_of_July_16,_2186.txt 0.10321887 ApacheLucene
8 Q0 List_of_solar_eclipses_visible_from_Russia.txt 0.100000404 ApacheLucene
8 Q0 List_of_solar_eclipses_in_the_21st_century.txt 0.09801054 ApacheLucene
8 Q0 Solar_eclipse_of_April_16,_1874.txt 0.09714269 ApacheLucene
8 Q0 Solar_eclipse_of_August_29,_1886.txt 0.09714269 ApacheLucene
8 Q0 Solar_eclipse_of_August_9,_1896.txt 0.09714269 ApacheLucene
8 Q0 Solar_eclipse_of_February_9,_1766.txt 0.09714269 ApacheLucene
8 Q0 Solar_eclipse_of_January_22,_1898.txt 0.09714269 ApacheLucene
8 Q0 Solar_eclipse_of_September_8,_1885.txt 0.09714269 ApacheLucene
8 Q0 Solar_eclipse_of_December_12,_1871.txt 0.097123325 ApacheLucene
8 Q0 Solar_eclipse_of_July_8,_1842.txt 0.097123325 ApacheLucene
8 Q0 Solar_eclipse_of_November_19,_1816.txt 0.097123325 ApacheLucene
8 Q0 Solar_eclipse_of_November_30,_1853.txt 0.097123325 ApacheLucene
8 Q0 Solar_eclipse_of_June_13,_2132.txt 0.09684595 ApacheLucene
8 Q0 Solar_Saros_139.txt 0.09436818 ApacheLucene
8 Q0 Solar_eclipse_of_February_3,_1916.txt 0.09427633 ApacheLucene
8 Q0 Solar_eclipse_of_July_5,_2168.txt 0.09427633 ApacheLucene
8 Q0 Solar_eclipse_of_June_29,_1927.txt 0.09427633 ApacheLucene
8 Q0 Solar_eclipse_of_May_22,_1724.txt 0.09306632 ApacheLucene
8 Q0 Solar_eclipse_of_January_16,_2094.txt 0.09284879 ApacheLucene
