QueryID Q0 DocumentID LuceneScore SystemName
---------------------------------------------------
1 Q0 Dark_moon.txt 0.3858934 ApacheLucene
1 Q0 Magnitude_of_an_eclipse.txt 0.32708377 ApacheLucene
1 Q0 Magnitude_of_eclipse.txt 0.3246628 ApacheLucene
1 Q0 Solar_eclipse_of_May_3,_1715.txt 0.31480572 ApacheLucene
1 Q0 List_of_solar_eclipses_visible_from_China.txt 0.29988247 ApacheLucene
1 Q0 Solar_eclipse_of_May_10,_1994.txt 0.2588582 ApacheLucene
1 Q0 Lunar_eclipse.txt 0.25780594 ApacheLucene
1 Q0 Lunar_phase.txt 0.24261583 ApacheLucene
1 Q0 Solar_eclipse_of_August_1,_2008.txt 0.23050717 ApacheLucene
1 Q0 Solar_eclipse_of_July_28,_1851.txt 0.2292123 ApacheLucene
1 Q0 Penumbra.txt 0.22641769 ApacheLucene
1 Q0 Umbra.txt 0.22641769 ApacheLucene
1 Q0 Solar_eclipse_of_August_12,_2045.txt 0.2248612 ApacheLucene
1 Q0 Solar_eclipse_of_1_May_1185.txt 0.22121982 ApacheLucene
1 Q0 Lunar_terminator.txt 0.21785498 ApacheLucene
1 Q0 Solar_eclipses_on_the_Moon.txt 0.21285112 ApacheLucene
1 Q0 Solar_eclipse.txt 0.20675434 ApacheLucene
1 Q0 Eclipse.txt 0.18864235 ApacheLucene
1 Q0 Lunation.txt 0.1883313 ApacheLucene
1 Q0 New_moon.txt 0.1883313 ApacheLucene
1 Q0 Full_moon.txt 0.18678343 ApacheLucene
1 Q0 Moon.txt 0.17944005 ApacheLucene
1 Q0 Occultation.txt 0.17198451 ApacheLucene
1 Q0 Near_side_of_the_Moon.txt 0.16464365 ApacheLucene
1 Q0 Solar_eclipse_of_August_21,_2017.txt 0.15968703 ApacheLucene
1 Q0 Far_side_of_the_Moon.txt 0.15858805 ApacheLucene
1 Q0 Wang_Chong.txt 0.1575054 ApacheLucene
1 Q0 Naked_eye.txt 0.15516356 ApacheLucene
1 Q0 Earthlight_(astronomy).txt 0.15413007 ApacheLucene
1 Q0 Shadow_bands.txt 0.15342647 ApacheLucene
1 Q0 Earthshine.txt 0.15120874 ApacheLucene
1 Q0 Eclipse_season.txt 0.14923678 ApacheLucene
1 Q0 List_of_maria_on_the_Moon.txt 0.14920288 ApacheLucene
1 Q0 Solar_eclipse_of_August_22,_1979.txt 0.13993137 ApacheLucene
1 Q0 Solar_eclipse_of_June_28,_1889.txt 0.13993137 ApacheLucene
1 Q0 Solar_eclipse_of_October_14,_2042.txt 0.13591236 ApacheLucene
1 Q0 Lunar_mare.txt 0.13120764 ApacheLucene
1 Q0 Lunar_observation.txt 0.13108647 ApacheLucene
1 Q0 Solar_eclipse_of_April_16,_1874.txt 0.13095134 ApacheLucene
1 Q0 Solar_eclipse_of_August_29,_1886.txt 0.13095134 ApacheLucene
1 Q0 Solar_eclipse_of_August_9,_1896.txt 0.13095134 ApacheLucene
1 Q0 Solar_eclipse_of_February_9,_1766.txt 0.13095134 ApacheLucene
1 Q0 Solar_eclipse_of_January_22,_1898.txt 0.13095134 ApacheLucene
1 Q0 Solar_eclipse_of_September_8,_1885.txt 0.13095134 ApacheLucene
1 Q0 Solar_eclipse_of_January_14,_1945.txt 0.12989639 ApacheLucene
1 Q0 Man_in_the_Moon.txt 0.12806542 ApacheLucene
1 Q0 Eclipse_cycle.txt 0.1279922 ApacheLucene
1 Q0 Solar_eclipse_of_December_12,_1871.txt 0.12349111 ApacheLucene
1 Q0 Solar_eclipse_of_December_14,_1917.txt 0.12349111 ApacheLucene
1 Q0 Solar_eclipse_of_January_3,_1927.txt 0.12349111 ApacheLucene
1 Q0 Solar_eclipse_of_July_8,_1842.txt 0.12349111 ApacheLucene
1 Q0 Solar_eclipse_of_May_21,_2031.txt 0.12349111 ApacheLucene
1 Q0 Solar_eclipse_of_November_19,_1816.txt 0.12349111 ApacheLucene
1 Q0 Solar_eclipse_of_November_30,_1853.txt 0.12349111 ApacheLucene
1 Q0 Solar_eclipse_of_November_4,_2097.txt 0.12349111 ApacheLucene
1 Q0 Solar_eclipse_of_July_9,_1945.txt 0.12174836 ApacheLucene
1 Q0 Solar_eclipse_of_June_13,_2132.txt 0.12174836 ApacheLucene
1 Q0 Solar_eclipse_of_June_24,_1778.txt 0.12174836 ApacheLucene
1 Q0 Solar_eclipse_of_June_25,_2150.txt 0.12174836 ApacheLucene
1 Q0 Solar_eclipse_of_April_30,_2022.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_April_7,_1978.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_August_31,_1989.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_February_3,_1935.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_January_25,_1982.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_July_20,_1982.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_May_21,_1993.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_October_14,_2004.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_October_2,_1978.txt 0.121018454 ApacheLucene
1 Q0 Solar_eclipse_of_April_16,_1893.txt 0.11891007 ApacheLucene
1 Q0 Coronagraph.txt 0.11799166 ApacheLucene
1 Q0 List_of_solar_eclipses_in_the_21st_century.txt 0.11777133 ApacheLucene
1 Q0 Solar_eclipse_of_December_2,_1937.txt 0.11761151 ApacheLucene
1 Q0 Solar_eclipse_of_February_3,_1916.txt 0.11761151 ApacheLucene
1 Q0 Solar_eclipse_of_July_5,_2168.txt 0.11761151 ApacheLucene
1 Q0 Solar_eclipse_of_June_29,_1927.txt 0.11761151 ApacheLucene
1 Q0 Gamma_(eclipse).txt 0.11664363 ApacheLucene
1 Q0 Solar_eclipse_of_April_10,_2089.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_April_18,_1977.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_April_7,_1940.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_April_8,_1921.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_August_10,_1934.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_August_11,_1961.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_August_12,_1654.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_August_12,_1942.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_August_20,_1952.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_August_29,_1867.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_August_3,_2092.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_December_23,_1908.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_15,_2018.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_17,_2026.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_17,_2064.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_25,_1914.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_27,_2082.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_28,_2044.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_28,_2063.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_4,_1981.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_February_7,_2092.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_January_16,_2056.txt 0.116609454 ApacheLucene
1 Q0 Solar_eclipse_of_January_16,_2094.txt 0.116609454 ApacheLucene
