QueryID Q0 DocumentID LuceneScore SystemName
---------------------------------------------------
9 Q0 Bay_of_Bengal.txt 0.1282118 ApacheLucene
9 Q0 Quebec.txt 0.08757741 ApacheLucene
9 Q0 Germany.txt 0.08589593 ApacheLucene
9 Q0 Black_Sea.txt 0.07691777 ApacheLucene
9 Q0 Synchronous_grid_of_Continental_Europe.txt 0.0695125 ApacheLucene
9 Q0 Atlantic_Ocean.txt 0.06720508 ApacheLucene
9 Q0 Lunar_effect.txt 0.059406243 ApacheLucene
9 Q0 Tide.txt 0.052508198 ApacheLucene
9 Q0 Latin_language.txt 0.04236333 ApacheLucene
9 Q0 Diameter.txt 0.04013306 ApacheLucene
9 Q0 Croatia.txt 0.03407794 ApacheLucene
9 Q0 Indian_Ocean.txt 0.033715602 ApacheLucene
9 Q0 France.txt 0.03304532 ApacheLucene
9 Q0 Aristotle.txt 0.027889904 ApacheLucene
9 Q0 Pakistan.txt 0.027559046 ApacheLucene
9 Q0 Symmetric.txt 0.025593527 ApacheLucene
9 Q0 Sunlight.txt 0.022891548 ApacheLucene
9 Q0 Lunar_eclipse.txt 0.022164643 ApacheLucene
9 Q0 Flood_(mythology).txt 0.02171683 ApacheLucene
9 Q0 Omen.txt 0.02171683 ApacheLucene
9 Q0 English_Channel.txt 0.020860462 ApacheLucene
9 Q0 Lunar_mansion.txt 0.020474821 ApacheLucene
9 Q0 Supernatural.txt 0.02006653 ApacheLucene
9 Q0 Visible_light.txt 0.017915469 ApacheLucene
9 Q0 Apollo_12.txt 0.01720542 ApacheLucene
9 Q0 Blindness.txt 0.015356116 ApacheLucene
9 Q0 Pareidolia.txt 0.015356116 ApacheLucene
9 Q0 Good_Friday.txt 0.015049897 ApacheLucene
9 Q0 In-situ.txt 0.014477885 ApacheLucene
9 Q0 Novosibirsk.txt 0.012796763 ApacheLucene
9 Q0 Retina.txt 0.01266815 ApacheLucene
9 Q0 Solar_cycle.txt 0.012043795 ApacheLucene
9 Q0 Solar_variation.txt 0.012043795 ApacheLucene
9 Q0 Space_weather.txt 0.012043795 ApacheLucene
9 Q0 Moon_landing_conspiracy_theories.txt 0.010323252 ApacheLucene
9 Q0 Orbit_of_the_Moon.txt 0.010237411 ApacheLucene
9 Q0 Wang_Chong.txt 0.010237411 ApacheLucene
9 Q0 Solar_astronomy.txt 0.010033265 ApacheLucene
9 Q0 Sun.txt 0.010033265 ApacheLucene
9 Q0 Earth.txt 0.009048678 ApacheLucene
9 Q0 Human_history.txt 0.009048678 ApacheLucene
9 Q0 Second_Persian_invasion_of_Greece.txt 0.009048678 ApacheLucene
9 Q0 Infrared.txt 0.008957734 ApacheLucene
9 Q0 Solar_eclipse_of_August_21,_2017.txt 0.008957734 ApacheLucene
9 Q0 Thermal_conductivity.txt 0.008957734 ApacheLucene
9 Q0 Assyrian_people.txt 0.00860271 ApacheLucene
9 Q0 Cornwall.txt 0.00860271 ApacheLucene
9 Q0 NASA.txt 0.00860271 ApacheLucene
9 Q0 Solar_eclipse.txt 0.007678058 ApacheLucene
9 Q0 Iran.txt 0.0072389427 ApacheLucene
9 Q0 Slovenia.txt 0.0072389427 ApacheLucene
9 Q0 Iraq.txt 0.006882168 ApacheLucene
9 Q0 Constantinople.txt 0.0063983817 ApacheLucene
9 Q0 Iron.txt 0.0063983817 ApacheLucene
9 Q0 Romania.txt 0.0063983817 ApacheLucene
9 Q0 Siphon.txt 0.0063983817 ApacheLucene
9 Q0 Thales.txt 0.0063983817 ApacheLucene
9 Q0 Russia.txt 0.0060218973 ApacheLucene
9 Q0 Amiens.txt 0.0051187053 ApacheLucene
9 Q0 Argentina.txt 0.0051187053 ApacheLucene
9 Q0 International_Space_Station.txt 0.0051187053 ApacheLucene
9 Q0 Serbia.txt 0.0051187053 ApacheLucene
9 Q0 Turkey.txt 0.004478867 ApacheLucene
